Distance_m,Elevation_mm
15.200000000000001,19.017101045973845
15.25,19.291285297244325
15.3,21.609234835474755
15.350000000000001,17.86758617973767
15.4,20.14129823443818
15.450000000000001,18.638644501208002
15.5,18.60314678810432
15.55,21.231096593772172
15.600000000000001,20.67896485898288
15.65,20.649297566292255
15.700000000000001,21.626940206882445
15.75,19.05125405878915
15.8,20.36597692206937
15.850000000000001,18.373924244188682
15.9,19.63474078364299
15.950000000000001,18.71763722051264
16.0,19.16299684136944
16.05,20.149968294498176
16.1,17.313431394261098
16.150000000000002,23.124436464954105
16.2,16.916988406127288
16.25,16.489580784687742
16.3,21.222689682783457
16.35,20.477879848206918
16.400000000000002,20.13045874817489
16.45,20.1261544616309
16.5,18.831795463184477
16.55,17.04818864539497
16.6,18.98029929030299
16.650000000000002,17.459945550142354
16.7,20.749674875802594
16.75,18.490076356277804
16.8,17.117543363520287
16.85,18.109705307063813
16.900000000000002,19.561873410408808
16.95,17.591690883500767
17.0,17.05742637319707
17.05,19.171568177286005
17.1,19.156054642505296
17.150000000000002,17.633765807194926
17.2,17.686710885957442
17.25,19.073629176916544
17.3,15.693710688210114
17.35,15.754911967704679
17.400000000000002,17.112523121619137
17.45,18.101703050756424
17.5,19.12921387151384
17.55,21.43653002374439
17.6,20.1791750299918
17.650000000000002,18.121638155861007
17.7,18.380765378199644
17.75,16.390646709738885
17.8,18.33521381272093
17.85,17.771086400139694
17.900000000000002,18.969635299323905
17.95,16.64516367222049
18.0,19.313380833812424
18.05,21.31486474058282
18.1,18.006204600561386
18.150000000000002,19.001127221013935
18.2,19.551613571096663
18.25,17.34215143352598
18.3,18.565691168620127
18.35,18.11525394361491
18.400000000000002,18.257635468673342
18.45,16.48813112072451
18.5,18.054693847643243
18.55,18.972850404152855
18.6,20.849981001063178
18.650000000000002,19.836737183457462
18.7,22.194726126044145
18.75,16.323497861893202
18.8,19.572334308632072
18.85,18.163547549872565
18.900000000000002,22.145312559268987
18.95,16.11762813396716
19.0,16.02297610624935
19.05,16.471508886824886
19.1,13.390058654723104
19.150000000000002,16.553579771662402
19.200000000000003,16.053750247221203
19.25,17.839417209713044
19.3,18.188446243193063
19.35,21.223273500410887
19.400000000000002,19.33747220074963
19.450000000000003,16.248207393566318
19.5,15.570275336223071
19.55,18.315735114100033
19.6,14.65592690107929
19.650000000000002,20.923514185441277
19.700000000000003,19.58338937994184
19.75,16.24978182553107
19.8,13.72520193821683
19.85,19.822269864248042
19.900000000000002,16.848218183614275
19.950000000000003,19.51542428903302
20.0,13.813153573443918
20.05,15.765201916279644
20.1,16.936110696103317
20.150000000000002,16.980986507884477
20.200000000000003,15.948029523817976
20.25,18.05473104166953
20.3,14.634399040620822
20.35,16.445230119674115
20.400000000000002,16.930672474240207
20.450000000000003,17.67879640067115
20.5,18.03273388786792
20.55,14.319555708079166
20.6,13.45970016144696
20.650000000000002,19.04212610566216
20.700000000000003,17.110002295628163
20.75,14.906763368551207
20.8,19.464165438364873
20.85,16.55110119869668
20.900000000000002,18.63600466551992
20.950000000000003,16.369876085089704
21.0,20.313536793235514
21.05,19.65969999010857
21.1,15.607845460153218
21.150000000000002,18.005451755875466
21.200000000000003,17.309381054894885
21.25,18.711997342365287
21.3,14.000780717300508
21.35,17.258414883688488
21.400000000000002,17.958638755770135
21.450000000000003,12.279584704291414
21.5,13.385619211430186
21.55,11.628545697494147
21.6,15.122874053148221
21.650000000000002,17.05125635550476
21.700000000000003,18.575179126724738
21.75,15.672759426307268
21.8,18.73572007497948
21.85,12.672022075746622
21.900000000000002,11.979015629598225
21.950000000000003,15.228062755417291
22.0,16.060491448761947
22.05,15.180000832032011
22.1,11.0633659147955
22.150000000000002,14.972702464106426
22.200000000000003,12.49453124676197
22.25,16.395180963601693
22.3,15.74123852921722
22.35,13.080331829846976
22.400000000000002,13.884252771157795
22.450000000000003,12.745303248528076
22.5,14.689966914380724
22.55,16.67705834527299
22.6,12.74662663568446
22.650000000000002,15.67733586354826
22.700000000000003,13.559753432506332
22.75,12.985413227603667
22.8,14.307855435707053
22.85,12.402058470131427
22.900000000000002,13.31574381540292
22.950000000000003,11.977660960246242
23.0,18.253118995596946
23.05,14.344328140131264
23.1,12.824365305903509
23.150000000000002,14.601677065521296
23.200000000000003,13.898850360345266
23.25,13.631247426620025
23.3,15.25109379839123
23.35,15.487245853514082
23.400000000000002,12.860597090984013
23.450000000000003,12.71923342974828
23.5,13.269941267062386
23.55,9.165283960107324
23.6,10.68773532247818
23.650000000000002,16.400769318023258
23.700000000000003,16.905774373784197
23.75,13.06650250554872
23.8,14.666344268016266
23.85,14.08430917088613
23.900000000000002,19.568074402569074
23.950000000000003,15.597894575563057
24.0,13.051272216920466
24.05,11.34432248063582
24.1,9.990742630163744
24.150000000000002,13.558733027641845
24.200000000000003,11.587215953700936
24.25,10.203465540436861
24.3,11.702829154367977
24.35,10.78082994442299
24.400000000000002,16.266111930627048
24.450000000000003,14.602965174301364
24.5,12.771554276316747
24.55,15.695161237790888
24.6,12.837745078988961
24.650000000000002,10.90814026354586
24.700000000000003,15.62462431424789
24.75,13.603833619594646
24.8,10.39913105882751
24.85,12.04053088862294
24.900000000000002,10.617534232163878
24.950000000000003,9.550713958097159
25.0,14.116193948457934
25.05,16.030182880393614
25.1,9.361713065938677
25.150000000000002,13.232275719358649
25.200000000000003,10.75253410333616
25.25,11.02704597236822
25.3,10.7639844264322
25.35,10.168266835578304
25.400000000000002,11.94077081841154
25.450000000000003,10.129312121476612
25.5,12.279618912439254
25.55,11.585732567829984
25.6,11.155829336306601
25.650000000000002,9.766130358534324
25.700000000000003,10.375265368619344
25.75,12.987161401768446
25.8,12.425807290859606
25.85,9.416481901680093
25.900000000000002,11.517904446023522
25.950000000000003,12.769691944957856
26.0,7.875817861894204
26.05,12.249094834059289
26.1,9.784910684712962
26.150000000000002,12.199179442561311
26.200000000000003,9.479330258150327
26.25,7.343995804667881
26.3,7.646633931774815
26.35,10.945897259027078
26.400000000000002,11.317233065605514
26.450000000000003,8.937270020108333
26.5,11.97126027273531
26.55,7.319266548724732
26.6,10.458439975162948
26.650000000000002,8.116923992406168
26.700000000000003,9.18370724640391
26.75,10.53066844669455
26.8,8.663606899832715
26.85,9.563958255699989
26.900000000000002,12.294366157617738
26.950000000000003,9.076785760897746
27.0,11.850822725507667
27.05,7.868976099513597
27.1,11.137034033748478
27.150000000000002,12.909685595751881
27.200000000000003,5.032471073985045
27.25,8.33127255220215
27.3,11.028603791174362
27.35,9.417860928577756
27.400000000000002,10.51583349649252
27.450000000000003,8.515261495233046
27.5,9.846203806380553
27.55,9.31156653063308
27.6,11.908488454516792
27.650000000000002,10.031878049087815
27.700000000000003,10.14846455016744
27.75,8.599841109205807
27.8,8.39883346912331
27.85,8.459497575035721
27.900000000000002,10.064205512257027
27.950000000000003,8.384140860459802
28.0,9.756591511051179
28.05,13.278900801379939
28.1,10.821533488804638
28.150000000000002,8.378551393966315
28.200000000000003,11.384472193029165
28.25,8.117473010574178
28.3,4.8090896030266315
28.35,6.821018456254729
28.400000000000002,5.047599095448178
28.450000000000003,8.038289237867676
28.5,8.730429583641161
28.55,11.998889349200661
28.6,9.252438568161185
28.650000000000002,8.113100959325156
28.700000000000003,10.16298236680498
28.75,4.034922642997555
28.8,8.881599167730926
28.85,9.905433815421462
28.900000000000002,5.36002273634011
28.950000000000003,10.558355363861576
29.0,8.901654203064517
29.05,7.348063530289853
29.1,9.398346704455523
29.150000000000002,12.62847971724464
29.200000000000003,8.405306713768786
29.25,8.492666494468065
29.3,7.032327286893436
29.35,6.206358472768203
29.400000000000002,9.521893033810144
29.450000000000003,6.104405688788683
29.5,7.9152371791526
29.55,6.772502258599613
29.6,8.641671979081732
29.650000000000002,8.307116071972755
29.700000000000003,9.671137257882133
29.75,6.532477655014052
29.8,6.969402827468519
29.85,5.508458245662236
29.900000000000002,6.53442442716074
29.950000000000003,8.13483103661679
30.0,8.8516217474425
30.05,5.450925202114573
30.1,8.992277396907259
30.150000000000002,9.922350832519474
30.200000000000003,7.996155798435631
30.25,10.881291264657895
30.3,5.538739095640212
30.35,4.55583156916253
30.400000000000002,3.446730992967409
30.450000000000003,9.955499051694922
30.5,8.231590476628163
30.55,6.771349713232978
30.6,7.402328697719597
30.650000000000002,4.551499566598512
30.700000000000003,11.65428297400712
30.75,6.981739165257658
30.8,6.902821889561048
30.85,8.096520023263988
30.900000000000002,7.568179937638585
30.950000000000003,7.015325676413793
31.0,4.94822754089885
31.05,7.433955859281239
31.1,10.217135883245891
31.150000000000002,9.106220946427838
31.200000000000003,9.56427543986053
31.25,5.318220668519667
31.3,4.324421835236187
31.35,6.01526781022333
31.400000000000002,6.341733454139874
31.450000000000003,8.382341517687243
31.5,2.77293799546885
31.55,9.181111625181122
31.6,5.770374895177036
31.650000000000002,5.1972452339595385
31.700000000000003,3.9916532642117466
31.75,2.6712422382935888
31.8,7.592630193817501
31.85,6.0584992139389175
31.900000000000002,3.2977574597989685
31.950000000000003,3.2535803201630675
32.0,5.138470578202063
32.050000000000004,9.114629512445937
32.1,5.224195464810548
32.15,2.704130018400254
32.2,5.186214418650333
32.25,5.09978569104345
32.300000000000004,0.21924026910063965
32.35,5.4724537490430185
32.4,5.087454296022095
32.45,6.910266634975517
32.5,9.184548028618543
32.550000000000004,7.708799908206544
32.6,4.887179230509605
32.65,3.1814449664525846
32.7,10.511010612782641
32.75,5.4527767694268165
32.800000000000004,5.332502658337859
32.85,5.226953939109225
32.9,5.642190109541757
32.95,4.928373227284169
33.0,4.041101023951292
33.050000000000004,4.066296182666358
33.1,5.066355092789041
33.15,4.017118681814068
33.2,3.6506427368731944
33.25,5.261820769878069
33.300000000000004,4.511892255199469
33.35,8.002979817504812
33.4,-0.33353745762496434
33.45,7.125085726413615
33.5,7.408174173901648
33.550000000000004,0.743417333974949
33.6,4.179279186945322
33.65,4.0964920910009806
33.7,1.9993330404106273
33.75,3.2339690901296336
33.800000000000004,2.543960490345561
33.85,8.245426698722559
33.9,6.588280359772408
33.95,7.236335854683116
34.0,6.113136394463929
34.050000000000004,2.3885199991811588
34.1,3.574679103181518
34.15,5.579829798785717
34.2,2.134451155422064
34.25,5.982594878790235
34.300000000000004,4.054103690065935
34.35,3.7635346185147185
34.4,5.913783235416409
34.45,5.359342326688856
34.5,3.7281011195340796
34.550000000000004,6.748176133838721
34.6,2.2471382443743195
34.65,5.6211497328165585
34.7,5.555759833806216
34.75,3.7310083328148087
34.800000000000004,4.983176141538088
34.85,1.8097567017146132
34.9,6.14137638432631
34.95,3.9051211430355846
35.0,3.211346850488469
35.050000000000004,6.3369430338626955
35.1,2.8126328987518026
35.15,1.3870571661612625
35.2,1.0736444292205896
35.25,5.382108974127192
35.300000000000004,1.5926796614126566
35.35,7.646838729739459
35.4,-0.04263405903519413
35.45,7.498373945701212
35.5,4.511994309832619
35.550000000000004,3.8812926670867682
35.6,2.9699011995957068
35.65,4.843292651926801
35.7,3.955292219417857
35.75,6.222966306601439
35.800000000000004,4.23087802450897
35.85,4.289345232973394
35.9,3.2480945815745454
35.95,3.848262865382255
36.0,4.564850049059728
36.050000000000004,0.5162588798169252
36.1,1.2278301770032503
36.15,5.398590197491956
36.2,4.241908919129226
36.25,3.520581845007838
36.300000000000004,3.9140406795264826
36.35,4.561213703327305
36.4,2.7756609406987387
36.45,2.2879527180510353
36.5,4.225885718117957
36.550000000000004,1.8673331594221685
36.6,4.630717480083669
36.65,0.39942702458782
36.7,5.853536029234456
36.75,4.731297728364424
36.800000000000004,4.2892869425509454
36.85,5.7339800513429955
36.9,7.091162662535396
36.95,5.78081383974331
37.0,0.06242857826454529
37.050000000000004,1.1773689669168328
37.1,2.479473249797337
37.15,3.7741207568915334
37.2,4.750324780407128
37.25,2.256826097269485
37.300000000000004,4.07539219134869
37.35,2.1848747290887642
37.4,2.4666229339969084
37.45,0.8705893138459087
37.5,1.831931995300896
37.550000000000004,0.9697492442446967
37.6,1.7163238655827586
37.65,5.770536773688724
37.7,1.759868034093823
37.75,8.919071309308091
37.800000000000004,4.636811984937732
37.85,4.01594395375237
37.9,1.9258770577761066
37.95,5.039757531303309
38.0,2.4846303560144487
38.050000000000004,3.8769157797053055
38.1,8.750276084304243
38.15,3.435417575921206
38.2,5.923732686010497
38.25,2.2166988973952444
38.300000000000004,3.551156288209562
38.35,7.161030606198045
38.400000000000006,2.3640045517446655
38.45,7.241557090639207
38.5,5.031095821911953
38.550000000000004,2.4897997246104975
38.6,4.8788980949535965
38.650000000000006,5.558747523657936
38.7,4.857019861741261
38.75,0.4729157402200186
38.800000000000004,2.1592586115980335
38.85,3.118864613096809
38.900000000000006,3.4656036682828817
38.95,4.856581655380777
39.0,3.9716032442776985
39.050000000000004,0.9466716990041402
39.1,4.379109214685782
39.150000000000006,4.841430538976895
39.2,4.741576423722845
39.25,5.78548289343561
39.300000000000004,5.293879579357068
39.35,4.546695635813044
39.400000000000006,3.4904890937289617
39.45,0.3115669615486629
39.5,4.495575279387836
39.550000000000004,4.054744344164897
39.6,4.18573529238032
39.650000000000006,1.0924660249822655
39.7,1.4874109438490608
39.75,5.759564235683202
39.800000000000004,3.5780547369315423
39.85,5.024243309421128
39.900000000000006,3.7221242227559674
39.95,3.729412310830862
40.0,5.551045518846777
40.050000000000004,2.647129935958386
40.1,3.876364327591799
40.150000000000006,2.764635747551975
40.2,2.8254158542428978
40.25,3.08144273110663
40.300000000000004,4.149588115976146
40.35,2.753510079852901
40.400000000000006,6.228357699923706
40.45,1.9336185537225334
40.5,3.355225361119457
40.550000000000004,2.8557879937258352
40.6,6.635631486671941
40.650000000000006,4.141353192598102
40.7,5.81864111096422
40.75,0.7906782961320573
40.800000000000004,4.302883338805802
40.85,5.55516304498836
40.900000000000006,3.9477210781920675
40.95,5.921496602698633
41.0,2.7634709106185644
41.050000000000004,6.624381943668355
41.1,8.411247936854469
41.150000000000006,3.09566263933211
41.2,2.938344293648581
41.25,6.744247424974638
41.300000000000004,7.004869498098216
41.35,2.8083675246559574
41.400000000000006,3.0221899797171634
41.45,3.3075821114319552
41.5,1.1909477118998861
41.550000000000004,2.0513499363697005
41.6,1.8892830745627247
41.650000000000006,2.370983924686941
41.7,3.846325371839382
41.75,4.393340317246536
41.800000000000004,7.035225118436669
41.85,1.9469248606653862
41.900000000000006,5.921780023263736
41.95,3.5347512356186175
42.0,3.8734845476144613
42.050000000000004,5.331821263549461
42.1,1.7465937351668783
42.150000000000006,4.766795866935958
42.2,4.344900388103905
42.25,5.006996994597601
42.300000000000004,4.610607037500093
42.35,8.95311998477993
42.400000000000006,2.777362241554586
42.45,3.001241226436332
42.5,2.827415296638325
42.550000000000004,2.973269470305123
42.6,2.820040812828779
42.650000000000006,6.483501336024461
42.7,6.957189665986414
42.75,2.985459005340196
42.800000000000004,2.473066227551982
42.85,5.091487451767504
42.900000000000006,3.05514022109667
42.95,5.436428737394934
43.0,4.587436568642694
43.050000000000004,1.161172161362959
43.1,7.298782899710299
43.150000000000006,7.806679987631197
43.2,3.000537236611649
43.25,3.461937094407326
43.300000000000004,4.820329997674324
43.35,4.928802984081801
43.400000000000006,5.588297100094867
43.45,8.302963518755169
43.5,3.940030377991538
43.550000000000004,2.7087230068996364
43.6,1.558091736769208
43.650000000000006,2.866300602900859
43.7,4.27335277640887
43.75,7.940181791176479
43.800000000000004,3.327313861025857
43.85,4.821591557925558
43.900000000000006,4.3526556036492
43.95,6.773777971952642
44.0,9.462348334336887
44.050000000000004,3.3582377604761957
44.1,3.452585747017306
44.150000000000006,6.531270947774496
44.2,5.818209702300778
44.25,8.159309602019695
44.300000000000004,5.645207975447613
44.35,3.770210231409199
44.400000000000006,5.681530762343848
44.45,6.729036554523513
44.5,6.163981376121099
44.550000000000004,5.548929746868801
44.6,6.679070507077798
44.650000000000006,6.895624245409235
44.7,7.332633197065597
44.75,5.87698507453152
44.800000000000004,4.256544876685884
44.85,4.895387521285954
44.900000000000006,7.0261182851331245
44.95,2.9903280259680587
45.0,5.3726015333700134
45.050000000000004,3.859587090556482
45.1,4.714716133074412
45.150000000000006,7.225041677900597
45.2,5.06119496948388
45.25,4.782673948416863
45.300000000000004,1.980835450297835
45.35,6.203742330640884
45.400000000000006,6.012829339277101
45.45,9.058932241347373
45.5,4.127361910635443
45.550000000000004,5.19164612007361
45.6,5.262469146839916
45.650000000000006,7.928891618016638
45.7,4.593601973104927
45.75,5.3523665071625
45.800000000000004,6.020167071432137
45.85,5.1875608159756235
45.900000000000006,3.9313595246641104
45.95,5.222204337881051
46.0,6.9909966148728895
46.050000000000004,2.8003201975635674
46.1,5.1288145004971675
46.150000000000006,3.4720623122851597
46.2,7.271728186934379
46.25,1.8444920696064728
46.300000000000004,3.7821508676101603
46.35,5.663442501514539
46.400000000000006,8.048984282469172
46.45,4.795244238875446
46.5,3.8250430941038127
46.550000000000004,8.70634031147439
46.6,2.0564668289540724
46.650000000000006,0.5632334036812541
46.7,5.849104936475608
46.75,3.973076146439808
46.800000000000004,2.9427031707735187
46.85,6.409739377316333
46.900000000000006,5.488356877432221
46.95,3.8801962719165175
47.0,2.4552097679800746
47.050000000000004,6.7680630397383
47.1,6.330743185880154
47.150000000000006,4.8390420267567595
47.2,8.737579002728028
47.25,2.9109029265384154
47.300000000000004,2.0066436244183548
47.35,3.6803512645033996
47.400000000000006,4.979318619120922
47.45,5.563340492624722
47.5,4.6002060064961565
47.550000000000004,5.792648927657522
47.6,2.59116068769556
47.650000000000006,7.98730944638282
47.7,4.9408558029760705
47.75,7.344962889567293
47.800000000000004,5.800868063827173
47.85,6.033800972381682
47.900000000000006,6.264535223576255
47.95,6.024950833494334
48.0,6.419337167806054
48.050000000000004,7.796377497959538
48.1,5.5351164003954025
48.150000000000006,6.5639020198320255
48.2,4.970060374943628
48.25,8.03321827157725
48.300000000000004,3.803464143489777
48.35,8.761205370093412
48.400000000000006,5.081893237949094
48.45,2.303350485558792
48.5,5.4236060318864165
48.550000000000004,3.807593416165992
48.6,6.853084439052321
48.650000000000006,3.868449146636184
48.7,4.283027239766654
48.75,1.3978049740266085
48.800000000000004,4.27355955739015
48.85,0.3314908439495694
48.900000000000006,2.012310813729682
48.95,6.70160052931989
49.0,6.752812224107005
49.050000000000004,6.032351804254462
49.1,3.24749141323386
49.150000000000006,5.085808422037847
49.2,5.173592088462158
49.25,2.8634106100255288
49.300000000000004,8.186054405701777
49.35,6.932873402304451
49.400000000000006,4.734882921748033
49.45,5.229015059864458
49.5,5.590209020406817
49.550000000000004,1.0879398575351322
49.6,4.674785454733558
49.650000000000006,3.80266506429098
49.7,3.160647887151435
49.75,4.598700976510668
49.800000000000004,8.75304589417582
49.85,6.435885789946859
49.900000000000006,4.008123601236598
49.95,6.291681292990029
50.0,7.94101175066432
50.050000000000004,6.987102762042392
50.1,5.2523784122778086
50.150000000000006,3.8342725490411347
50.2,6.5193657301948225
50.25,5.90440586203706
50.300000000000004,6.902078944994127
50.35,6.376033396068494
50.400000000000006,7.198530846418121
50.45,4.022427425210127
50.5,7.72089370876871
50.550000000000004,5.474246312874635
50.6,9.222242684910272
50.650000000000006,3.685749976435384
50.7,8.528187268624954
50.75,5.443943208989862
50.800000000000004,3.7368741115742994
50.85,4.063252004881243
50.900000000000006,4.381366282404004
50.95,5.861152296958344
51.0,6.048971786950449
51.050000000000004,3.8461007468404285
51.1,4.934709700927742
51.150000000000006,9.25759458419487
51.2,8.417490717576324
51.25,5.824116448382214
